Surface Treating Pressure,Slurry Rate,Proppant Concentration
8161.002019737154,83.49829404940897,-0.00014964828544372644
8195.005725661194,83.49829404940897,-0.00014964828544372644
8227.009213589701,83.39828352586252,-0.00014964828544372644
8306.017824413206,83.59830457295544,-0.00014964828544372644
8435.031885125003,83.79832562004836,-0.00014964828544372644
8449.033411093724,84.19836771423421,-0.00014964828544372644
8475.036245035637,84.89844137905943,-0.00014964828544372644
8506.039623966379,85.4985045203382,-0.00014964828544372644
8488.037662006593,85.99855713807051,-0.00014964828544372644
8467.03537305351,86.59862027934926,-0.00014964828544372644
8465.035155057978,87.09867289708157,-0.00014964828544372644
8433.031667129471,87.39870446772098,-0.00014964828544372644
8425.030795147344,87.79874656190681,-0.00014964828544372644
8447.033193098192,87.89875708545327,-0.00014964828544372644
8475.036245035637,88.19878865609266,-0.00014964828544372644
8499.038860982018,88.39880970318558,-0.00014964828544372644
8528.042021917228,88.5988307502785,-0.00014964828544372644
8536.042893899355,88.89886232091789,-0.00014964828544372644
8567.046272830097,89.0988833680108,-0.00014964828544372644
8562.045727841267,89.0988833680108,-0.00014964828544372644
8557.045182852438,89.3989149386502,-0.00014964828544372644
8559.04540084797,89.49892546219665,-0.00014964828544372644
8540.043329890419,89.59893598574311,-0.00014964828544372644
8536.042893899355,89.8989675563825,-0.00014964828544372644
8555.044964856907,89.99897807992896,-0.00014964828544372644
8541.043438888184,90.09898860347542,-0.00014964828544372644
8546.043983877014,90.19899912702188,-0.00014964828544372644
8558.045291850203,90.29900965056834,-0.00014964828544372644
8556.045073854672,90.39902017411481,-0.00014964828544372644
8560.045509845735,90.39902017411481,-0.00014964828544372644
8565.046054834565,90.39902017411481,-0.00014964828544372644
8555.044964856907,90.39902017411481,-0.00014964828544372644
8566.04616383233,90.49903069766127,-0.00014964828544372644
8585.048234789883,90.49903069766127,-0.00014964828544372644
8590.048779778712,90.49903069766127,-0.00014964828544372644
8577.047362807756,90.39902017411481,-0.00014964828544372644
8576.04725380999,90.49903069766127,-0.00014964828544372644
8583.048016794351,90.59904122120771,-0.00014964828544372644
8590.048779778712,90.59904122120771,-0.00014964828544372644
8613.051286727326,90.59904122120771,-0.00014964828544372644
8612.051177729561,90.69905174475419,-0.00014964828544372644
8599.049760758604,90.59904122120771,-0.00014964828544372644
8609.050850736263,90.69905174475419,-0.00014964828544372644
8607.050632740731,90.69905174475419,-0.00014964828544372644
8619.051940713922,90.59904122120771,-0.00014964828544372644
8638.054011671473,90.59904122120771,-0.00014964828544372644
8638.054011671473,90.59904122120771,-0.00014964828544372644
8635.053684678176,90.69905174475419,-0.00014964828544372644
8649.055210646899,90.59904122120771,-0.00014964828544372644
8639.05412066924,90.49903069766127,-0.00014964828544372644
8638.054011671473,90.59904122120771,-0.00014964828544372644
8661.05651862009,90.49903069766127,-0.00014964828544372644
8659.056300624557,90.59904122120771,-0.00014964828544372644
8667.057172606685,90.59904122120771,-0.00014964828544372644
8671.057608597748,90.59904122120771,-0.00014964828544372644
8656.055973631259,90.59904122120771,-0.00014964828544372644
8670.057499599981,90.69905174475419,-0.00014964828544372644
8676.058153586577,90.69905174475419,-0.00014964828544372644
8689.059570557532,90.59904122120771,-0.00014964828544372644
8702.06098752849,90.69905174475419,-0.00014964828544372644
8693.060006548596,90.59904122120771,-0.00014964828544372644
8689.059570557532,90.59904122120771,-0.00014964828544372644
8702.06098752849,90.59904122120771,-0.00014964828544372644
8708.061641515085,90.59904122120771,-0.00014964828544372644
8706.061423519554,90.59904122120771,-0.00014964828544372644
8687.059352562,90.69905174475419,-0.00014964828544372644
8670.057499599981,90.59904122120771,-0.00014964828544372644
8657.056082629026,90.59904122120771,-0.00014964828544372644
8621.052158709454,90.69905174475419,-0.00014964828544372644
8593.04910677201,90.59904122120771,-0.00014964828544372644
8568.046381827862,90.69905174475419,-0.00014964828544372644
8519.041040937334,90.69905174475419,-0.00014964828544372644
8496.03853398872,90.69905174475419,-0.00014964828544372644
8451.033629089256,90.69905174475419,-0.00014964828544372644
8413.029487174153,90.69905174475419,-0.00014964828544372644
8370.024800270221,90.69905174475419,-0.00014964828544372644
8349.022511317138,90.59904122120771,-0.00014964828544372644
8327.020113366289,90.59904122120771,-0.00014964828544372644
8306.017824413206,90.59904122120771,-0.00014964828544372644
8311.018369402034,90.69905174475419,-0.00014964828544372644
8291.016189446716,90.69905174475419,-0.00014964828544372644
8265.013355504805,90.69905174475419,-0.00014964828544372644
8295.01662543778,90.69905174475419,-0.00014964828544372644
8277.014663477996,90.59904122120771,-0.00014964828544372644
8222.008668600873,90.69905174475419,-0.00014964828544372644
8206.006924636618,90.89907279184712,-0.00014964828544372644
8176.0036547036425,90.99908331539356,-0.00014964828544372644
8143.000057777368,90.99908331539356,-0.00014964828544372644
8132.99896779971,91.09909383894002,-0.00014964828544372644
8169.002891719281,91.29911488603295,-0.00014964828544372644
8175.003545705877,91.39912540957943,-0.00014964828544372644
8167.0026737237495,91.49913593312587,-0.00014964828544372644
8178.003872699174,91.59914645667233,-0.00014964828544372644
8168.002782721515,91.59914645667233,-0.00014964828544372644
8172.003218712579,91.6991569802188,-0.00014964828544372644
8180.004090694706,91.6991569802188,-0.00014964828544372644
8171.003109714813,91.89917802731172,-0.00014964828544372644
8185.004635683535,92.19920959795111,-0.00014964828544372644
8033.9881770208885,92.29922012149756,-0.00014964828544372644
8083.993626909182,92.39923064504403,-0.00014964828544372644
8184.004526685769,92.49924116859049,-0.00014964828544372644
8207.007033634383,92.09919907440464,-0.00014964828544372644
8191.00528967013,92.29922012149756,-0.00014964828544372644
8364.024146283626,92.59925169213695,-0.00014964828544372644
8267.013573500337,92.79927273922986,-0.00014964828544372644
8232.009758578532,93.09930430986925,-0.00014964828544372644
8238.010412565127,93.39933588050864,-0.00014964828544372644
8256.012374524911,93.4993464040551,-0.00014964828544372644
7973.981637154937,93.59935692760155,-0.00014964828544372644
8175.003545705877,93.79937797469448,-0.00014964828544372644
8257.012483522678,93.39933588050864,-0.00014964828544372644
8283.01531746459,93.19931483341571,-0.00014964828544372644
8297.016843433312,93.59935692760155,-0.00014964828544372644
8367.024473276922,93.79937797469448,-0.00014964828544372644
8303.017497419907,94.09940954533386,-0.00014964828544372644
8324.01978637299,94.4994516395197,-0.00014964828544372644
8353.022947308202,94.59946216306616,-0.00014964828544372644
8330.020440359585,94.7994832101591,-0.00014964828544372644
8042.989158000782,94.99950425725201,-0.00014964828544372644
8295.01662543778,95.19952530434495,-0.00014964828544372644
8349.022511317138,94.59946216306616,-0.00014964828544372644
8380.02589024788,94.7994832101591,-0.00014964828544372644
8394.027416216602,95.19952530434495,-0.00014964828544372644
8511.040168955209,95.69957792207725,-0.00014964828544372644
8418.030032162982,95.99960949271663,-0.00014964828544372644
8423.030577151812,96.19963053980956,-0.00014964828544372644
8415.029705169685,96.299641063356,-0.00014964828544372644
8396.027634212134,96.49966211044894,-0.00014964828544372644
8292.016298444483,96.79969368108831,-0.00014964828544372644
8408.028942185323,96.69968315754186,-0.00014964828544372644
8400.028070203196,96.39965158690248,-0.00014964828544372644
8377.025563254581,96.79969368108831,-0.00014964828544372644
8467.03537305351,97.29974629882062,-0.00014964828544372644
8372.025018265753,97.49976734591355,-0.00014964828544372644
8014.9861060633375,97.79979891655293,-0.00014964828544372644
8118.997441830988,97.99981996364585,-0.00014964828544372644
8200.006270650023,97.8998094400994,-0.00014964828544372644
8167.0026737237495,97.49976734591355,-0.00014964828544372644
8015.390102793356,97.79979891655293,-0.00014964828544372644
8135.1992077570285,98.0998304871923,-0.00014964828544372644
8097.995152877905,98.79990415201755,-0.00014964828544372644
8074.451410548294,98.99992519911046,-0.00014964828544372644
8074.832625830904,99.29995676974984,-0.00014964828544372644
8078.393017951464,99.49997781684277,-0.00014964828544372644
8077.008151484403,99.59998834038923,-0.00014964828544372644
8066.49171944828,99.80000938748215,-0.00014964828544372644
8096.494989381255,100.00003043457508,-0.00014964828544372644
8096.494989381255,100.200051481668,-0.00014964828544372644
8096.494989381255,100.30006200521446,-0.00014964828544372644
8096.494989381255,100.40007252876093,-0.00014964828544372644
8096.494989381255,100.50008305230739,-0.00014964828544372644
8096.494989381255,100.50008305230739,-0.00014964828544372644
8096.494989381255,100.40007252876093,-0.00014964828544372644
8096.494989381255,100.40007252876093,-0.00014964828544372644
8096.494989381255,100.50008305230739,-0.00014964828544372644
8096.494989381255,100.50008305230739,-0.00014964828544372644
8096.494989381255,100.50008305230739,-0.00014964828544372644
8096.494989381255,100.60009357585383,-0.00014964828544372644
8096.494989381255,100.60009357585383,-0.00014964828544372644
8152.001038757261,100.60009357585383,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8152.001038757261,100.7001040994003,0.2998819223539524
8152.001038757261,100.7001040994003,0.2998819223539524
8152.001038757261,100.7001040994003,0.2998819223539524
8162.5021832338025,100.80011462294677,0.2998819223539524
8162.5021832338025,100.80011462294677,0.2998819223539524
8158.001692743856,100.7001040994003,0.2998819223539524
8161.002019737154,100.7001040994003,0.2998819223539524
8158.001692743856,100.60009357585383,0.2998819223539524
8148.0006027661975,100.60009357585383,0.2998819223539524
8153.001147755027,100.60009357585383,0.2998819223539524
8145.0002757729,100.50008305230739,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8151.000929759495,100.60009357585383,0.2998819223539524
8140.999839781837,100.50008305230739,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8135.999294793008,100.50008305230739,0.2998819223539524
8133.999076797476,100.60009357585383,0.2998819223539524
8140.999839781837,100.60009357585383,0.2998819223539524
8139.999730784071,100.7001040994003,0.2998819223539524
8156.001474748325,100.60009357585383,0.2998819223539524
8157.001583746091,100.60009357585383,0.2998819223539524
8144.000166775134,100.50008305230739,0.2998819223539524
8150.000820761729,100.60009357585383,0.2998819223539524
8154.001256752793,100.60009357585383,0.2998819223539524
8155.001365750559,100.60009357585383,0.2998819223539524
8166.002564725984,100.50008305230739,0.2998819223539524
8148.0006027661975,100.50008305230739,0.2998819223539524
8148.0006027661975,100.60009357585383,0.2998819223539524
8156.001474748325,100.60009357585383,0.2998819223539524
8147.000493768432,100.7001040994003,0.2998819223539524
8143.000057777368,100.60009357585383,0.2998819223539524
8146.000384770666,100.60009357585383,0.2998819223539524
8148.0006027661975,100.80011462294677,0.2998819223539524
8154.001256752793,100.7001040994003,0.2998819223539524
8147.000493768432,100.80011462294677,0.2998819223539524
8138.999621786305,100.7001040994003,0.2998819223539524
8150.000820761729,100.7001040994003,0.2998819223539524
8149.000711763963,100.7001040994003,0.2998819223539524
8149.000711763963,100.7001040994003,0.2998819223539524
8156.001474748325,100.7001040994003,0.2998819223539524
8145.0002757729,100.7001040994003,0.2998819223539524
8149.000711763963,100.7001040994003,0.2998819223539524
8152.001038757261,100.7001040994003,0.2998819223539524
8149.000711763963,100.7001040994003,0.2998819223539524
8161.002019737154,100.7001040994003,0.2998819223539524
8145.0002757729,100.7001040994003,0.2998819223539524
8144.000166775134,100.60009357585383,0.2998819223539524
8149.000711763963,100.7001040994003,0.2998819223539524
8137.9995127885395,100.60009357585383,0.2998819223539524
8152.001038757261,100.7001040994003,0.2998819223539524
8154.001256752793,100.60009357585383,0.2998819223539524
8138.999621786305,100.60009357585383,0.2998819223539524
8141.999948779602,100.7001040994003,0.2998819223539524
8151.000929759495,100.60009357585383,0.2998819223539524
8144.000166775134,100.60009357585383,0.2998819223539524
8155.001365750559,100.7001040994003,0.2998819223539524
8148.0006027661975,100.60009357585383,0.2998819223539524
8150.000820761729,100.60009357585383,0.2998819223539524
8164.002346730452,100.60009357585383,0.2998819223539524
8145.0002757729,100.7001040994003,0.2998819223539524
8148.0006027661975,100.7001040994003,0.2998819223539524
8148.0006027661975,100.60009357585383,0.2998819223539524
8151.000929759495,100.60009357585383,0.2998819223539524
8166.002564725984,100.60009357585383,0.2998819223539524
8161.002019737154,100.7001040994003,0.2998819223539524
8164.002346730452,100.7001040994003,0.2998819223539524
8153.001147755027,100.60009357585383,0.2998819223539524
8152.001038757261,100.7001040994003,0.2998819223539524
8165.002455728218,100.50008305230739,0.2998819223539524
8165.002455728218,100.60009357585383,0.2998819223539524
8159.001801741622,100.60009357585383,0.2998819223539524
8160.001910739388,100.7001040994003,0.2998819223539524
8160.001910739388,100.60009357585383,0.2998819223539524
8157.001583746091,100.7001040994003,0.2998819223539524
8162.00212873492,100.7001040994003,0.2998819223539524
8163.002237732686,100.7001040994003,0.2998819223539524
8156.001474748325,100.7001040994003,0.2998819223539524
8156.001474748325,100.7001040994003,0.2998819223539524
8154.001256752793,100.60009357585383,0.2998819223539524
8151.000929759495,100.60009357585383,0.2998819223539524
8161.002019737154,100.50008305230739,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8149.000711763963,100.60009357585383,0.2998819223539524
8148.0006027661975,100.7001040994003,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8157.001583746091,100.60009357585383,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8145.0002757729,100.7001040994003,0.2998819223539524
8155.001365750559,100.7001040994003,0.2998819223539524
8143.000057777368,100.60009357585383,0.2998819223539524
8148.0006027661975,100.60009357585383,0.2998819223539524
8145.0002757729,100.60009357585383,0.2998819223539524
8139.999730784071,100.60009357585383,0.2998819223539524
8145.0002757729,100.60009357585383,0.2998819223539524
8147.000493768432,100.60009357585383,0.2998819223539524
8148.0006027661975,100.60009357585383,0.2998819223539524
8144.000166775134,100.7001040994003,0.2998819223539524
8145.0002757729,100.60009357585383,0.2998819223539524
8154.001256752793,100.60009357585383,0.2998819223539524
8140.999839781837,100.7001040994003,0.2998819223539524
8139.999730784071,100.60009357585383,0.2998819223539524
8143.000057777368,100.7001040994003,0.2998819223539524
8144.000166775134,100.60009357585383,0.2998819223539524
8138.999621786305,100.60009357585383,0.2998819223539524
8157.001583746091,100.50008305230739,0.2998819223539524
8150.000820761729,100.60009357585383,0.2998819223539524
8140.999839781837,100.7001040994003,0.2998819223539524
8148.0006027661975,100.7001040994003,0.2998819223539524
8137.9995127885395,100.60009357585383,0.2998819223539524
8148.0006027661975,100.60009357585383,0.2998819223539524
8164.002346730452,100.60009357585383,0.2998819223539524
8151.000929759495,100.60009357585383,0.2998819223539524
8152.001038757261,100.60009357585383,0.2998819223539524
8149.000711763963,100.50008305230739,0.2998819223539524
8150.000820761729,100.60009357585383,0.2998819223539524
8156.001474748325,100.7001040994003,0.2998819223539524
8153.001147755027,100.60009357585383,0.2998819223539524
8158.001692743856,100.7001040994003,0.2998819223539524
8165.002455728218,100.7001040994003,0.2998819223539524
8171.003109714813,100.80011462294677,0.2998819223539524
8170.003000717047,100.80011462294677,0.2998819223539524
8178.003872699174,100.80011462294677,0.2998819223539524
8173.003327710345,100.90012514649324,0.2998819223539524
8183.004417688003,100.90012514649324,0.2998819223539524
8189.005071674598,100.80011462294677,0.2998819223539524
8175.003545705877,100.80011462294677,0.2998819223539524
8180.004090694706,100.80011462294677,0.2998819223539524
8176.0036547036425,100.80011462294677,0.2998819223539524
8177.003763701408,100.80011462294677,0.2998819223539524
8194.005616663428,100.80011462294677,0.2998819223539524
8183.004417688003,100.7001040994003,0.2998819223539524
8178.003872699174,100.7001040994003,0.2998819223539524
8178.003872699174,100.90012514649324,0.2998819223539524
8164.002346730452,100.80011462294677,0.2998819223539524
8179.00398169694,100.80011462294677,0.2998819223539524
8174.003436708111,100.7001040994003,0.2998819223539524
8168.002782721515,100.7001040994003,0.2998819223539524
8175.003545705877,100.80011462294677,0.2998819223539524
8167.0026737237495,100.7001040994003,0.2998819223539524
8164.002346730452,100.7001040994003,0.2998819223539524
8178.003872699174,100.50008305230739,0.2998819223539524
8171.003109714813,100.60009357585383,0.2998819223539524
8178.003872699174,100.60009357585383,0.2998819223539524
8180.004090694706,100.50008305230739,0.2998819223539524
8169.002891719281,100.50008305230739,0.2998819223539524
8174.003436708111,100.50008305230739,0.2998819223539524
8175.003545705877,100.40007252876093,0.2998819223539524
8167.0026737237495,100.50008305230739,0.2998819223539524
8176.0036547036425,100.50008305230739,0.2998819223539524
8168.002782721515,100.60009357585383,0.2998819223539524
8164.002346730452,100.50008305230739,0.2998819223539524
8169.002891719281,100.60009357585383,0.2998819223539524
8162.00212873492,100.40007252876093,0.2998819223539524
8170.003000717047,100.40007252876093,0.2998819223539524
8176.0036547036425,100.200051481668,0.2998819223539524
8166.002564725984,100.60009357585383,0.2998819223539524
8176.0036547036425,100.60009357585383,0.2998819223539524
8171.003109714813,100.60009357585383,0.2998819223539524
8167.0026737237495,100.7001040994003,0.2998819223539524
8176.0036547036425,100.50008305230739,0.2998819223539524
8174.003436708111,100.50008305230739,0.2998819223539524
8167.0026737237495,100.60009357585383,0.2998819223539524
8182.004308690237,100.60009357585383,0.2998819223539524
8174.003436708111,100.80011462294677,0.2998819223539524
8176.0036547036425,100.60009357585383,0.2998819223539524
8170.003000717047,100.60009357585383,0.2998819223539524
8165.002455728218,100.7001040994003,0.2998819223539524
8175.003545705877,100.7001040994003,0.2998819223539524
8175.003545705877,100.80011462294677,0.2998819223539524
8171.003109714813,100.80011462294677,0.2998819223539524
8184.004526685769,100.90012514649324,0.2998819223539524
8184.004526685769,100.7001040994003,0.2998819223539524
8174.003436708111,100.7001040994003,0.2998819223539524
8182.004308690237,100.7001040994003,0.2998819223539524
8171.003109714813,100.80011462294677,0.2998819223539524
8170.003000717047,100.80011462294677,0.2998819223539524
8178.003872699174,100.90012514649324,0.2998819223539524
8168.002782721515,101.0001356700397,0.2998819223539524
8175.003545705877,100.90012514649324,0.2998819223539524
8173.003327710345,100.90012514649324,0.2998819223539524
8161.002019737154,100.90012514649324,0.2998819223539524
8157.001583746091,100.90012514649324,0.2998819223539524
8168.002782721515,101.0001356700397,0.2998819223539524
8170.003000717047,101.0001356700397,0.2998819223539524
8178.003872699174,101.0001356700397,0.2998819223539524
8172.003218712579,100.90012514649324,0.2998819223539524
8160.001910739388,100.80011462294677,0.2998819223539524
8165.002455728218,100.90012514649324,0.2998819223539524
8160.001910739388,100.90012514649324,0.2998819223539524
8162.00212873492,100.90012514649324,0.2998819223539524
8172.003218712579,100.90012514649324,0.2998819223539524
8157.001583746091,100.80011462294677,0.2998819223539524
8154.001256752793,100.80011462294677,0.49990296944688295
8154.001256752793,100.80011462294677,0.49990296944688295
8147.000493768432,100.80011462294677,0.49990296944688295
8158.001692743856,100.90012514649324,0.49990296944688295
8152.001038757261,100.80011462294677,0.49990296944688295
8146.000384770666,100.80011462294677,0.49990296944688295
8158.001692743856,100.80011462294677,0.49990296944688295
8153.001147755027,100.90012514649324,0.49990296944688295
8145.0002757729,100.80011462294677,0.49990296944688295
8138.999621786305,100.90012514649324,0.49990296944688295
8137.9995127885395,101.0001356700397,0.49990296944688295
8144.000166775134,101.0001356700397,0.49990296944688295
8147.000493768432,100.80011462294677,0.49990296944688295
8138.999621786305,100.80011462294677,0.49990296944688295
8133.999076797476,100.60009357585383,0.49990296944688295
8136.999403790774,100.60009357585383,0.49990296944688295
8134.999185795242,100.60009357585383,0.49990296944688295
8150.000820761729,100.7001040994003,0.49990296944688295
8144.000166775134,100.60009357585383,0.49990296944688295
8127.998422810881,100.7001040994003,0.49990296944688295
8127.998422810881,100.60009357585383,0.49990296944688295
8122.997877822051,100.60009357585383,0.49990296944688295
8133.999076797476,100.7001040994003,0.49990296944688295
8138.999621786305,100.80011462294677,0.49990296944688295
8131.998858801944,100.90012514649324,0.49990296944688295
8122.997877822051,100.90012514649324,0.49990296944688295
8124.998095817583,100.90012514649324,0.49990296944688295
8121.997768824285,101.20015671713261,0.49990296944688295
8129.998640806412,101.10014619358614,0.49990296944688295
8122.997877822051,101.10014619358614,0.49990296944688295
8117.997332833222,101.0001356700397,0.49990296944688295
8132.99896779971,101.10014619358614,0.49990296944688295
8124.998095817583,101.0001356700397,0.49990296944688295
8115.99711483769,101.0001356700397,0.49990296944688295
8117.997332833222,101.0001356700397,0.49990296944688295
8108.996351853329,101.0001356700397,0.49990296944688295
8118.997441830988,101.0001356700397,0.49990296944688295
8119.997550828753,101.0001356700397,0.49990296944688295
8109.9964608510945,101.10014619358614,0.49990296944688295
8119.997550828753,101.10014619358614,0.49990296944688295
8108.996351853329,101.10014619358614,0.49990296944688295
8113.996896842158,100.90012514649324,0.49990296944688295
8124.998095817583,100.90012514649324,0.49990296944688295
8112.996787844392,100.90012514649324,0.49990296944688295
8112.996787844392,100.90012514649324,0.49990296944688295
8111.996678846626,100.90012514649324,0.49990296944688295
8113.996896842158,100.80011462294677,0.49990296944688295
8114.997005839924,100.90012514649324,0.49990296944688295
8118.997441830988,100.90012514649324,0.49990296944688295
8107.996242855563,100.90012514649324,0.49990296944688295
8110.99656984886,100.7001040994003,0.49990296944688295
8111.996678846626,100.80011462294677,0.49990296944688295
8106.996133857797,100.80011462294677,0.49990296944688295
8125.998204815349,100.60009357585383,0.49990296944688295
8112.996787844392,100.7001040994003,0.49990296944688295
8111.996678846626,100.7001040994003,0.49990296944688295
8115.99711483769,100.80011462294677,0.49990296944688295
8108.996351853329,100.7001040994003,0.49990296944688295
8120.997659826519,100.80011462294677,0.49990296944688295
8122.997877822051,100.80011462294677,0.49990296944688295
8118.997441830988,100.7001040994003,0.49990296944688295
8126.998313813115,100.80011462294677,0.49990296944688295
8122.997877822051,100.80011462294677,0.49990296944688295
8120.997659826519,100.80011462294677,0.49990296944688295
8119.997550828753,100.7001040994003,0.49990296944688295
8125.998204815349,100.7001040994003,0.49990296944688295
8124.998095817583,100.7001040994003,0.49990296944688295
8127.998422810881,100.7001040994003,0.49990296944688295
8125.998204815349,100.7001040994003,0.49990296944688295
8118.997441830988,100.7001040994003,0.49990296944688295
8119.997550828753,100.80011462294677,0.49990296944688295
8116.997223835456,100.90012514649324,0.49990296944688295
8124.998095817583,100.90012514649324,0.49990296944688295
8125.998204815349,100.80011462294677,0.49990296944688295
8125.998204815349,100.7001040994003,0.49990296944688295
8124.998095817583,100.90012514649324,0.49990296944688295
8109.9964608510945,100.90012514649324,0.49990296944688295
8119.997550828753,100.90012514649324,0.49990296944688295
8129.998640806412,100.80011462294677,0.49990296944688295
8118.997441830988,100.90012514649324,0.49990296944688295
8116.997223835456,100.90012514649324,0.49990296944688295
8109.9964608510945,100.90012514649324,0.49990296944688295
8107.996242855563,100.90012514649324,0.49990296944688295
8116.997223835456,100.80011462294677,0.49990296944688295
8126.998313813115,100.80011462294677,0.49990296944688295
8115.99711483769,100.60009357585383,0.49990296944688295
8114.997005839924,100.60009357585383,0.49990296944688295
8111.996678846626,100.60009357585383,0.49990296944688295
8102.995697866733,100.60009357585383,0.49990296944688295
8117.997332833222,100.60009357585383,0.49990296944688295
8108.996351853329,100.60009357585383,0.49990296944688295
8106.996133857797,100.7001040994003,0.49990296944688295
8116.997223835456,100.7001040994003,0.49990296944688295
8104.995915862265,100.80011462294677,0.49990296944688295
8102.995697866733,100.80011462294677,0.49990296944688295
8102.995697866733,100.7001040994003,0.49990296944688295
8102.995697866733,100.60009357585383,0.49990296944688295
8107.996242855563,100.60009357585383,0.49990296944688295
8101.995588868968,100.60009357585383,0.49990296944688295
8103.995806864499,100.60009357585383,0.49990296944688295
8102.995697866733,100.60009357585383,0.49990296944688295
8098.995261875671,100.7001040994003,0.49990296944688295
8098.995261875671,100.60009357585383,0.49990296944688295
8106.996133857797,100.60009357585383,0.49990296944688295
8100.995479871202,100.7001040994003,0.49990296944688295
8098.995261875671,100.7001040994003,0.49990296944688295
8103.995806864499,100.7001040994003,0.49990296944688295
8089.994280895778,100.80011462294677,0.49990296944688295
8098.995261875671,100.80011462294677,0.49990296944688295
8104.995915862265,100.60009357585383,0.49990296944688295
8102.995697866733,100.7001040994003,0.49990296944688295
8107.996242855563,100.7001040994003,0.49990296944688295
8090.9943898935435,100.7001040994003,0.49990296944688295
8097.995152877905,100.50008305230739,0.49990296944688295
